X,Y,Name,descriptio,timestamp,begin,end,altitudeMo,tessellate,extrude,visibility,drawOrder,icon,DEPARTAMEN,MUNICIPIO,RED,CODIGO_EST,TIPO,SUB_SEC,NIVEL,INSTITUCIO,AMBITO,ZONA_O_BAR,DIRECCION_,HORARO_DE_,HORARIO,No_CAMAS_E,No_CAMAS_O,No_CAMAS_I,No_CAMAS_U,No_CAMAS_1,No_MEDICO_,No_LIC_ENF,No_AUX_ENF,No_MEDIC_1,No_LIC_E_1,No_AUX_E_1,TOTAL_MEDI,TOTAL_LIC_,TOTAL_AUX_,TOTAL_RR_H,OTROS_RRHH,OTROS_RR_1,TOTAL_RR_1,TELEFONO_E,NOMBRE_DIR,CELULAR_RE,POBLAC_PRO,LATITUD,LONGITUD,layer,path,icon_url
-63.19938,-17.814983,VIRGEN DE FATIMA,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO_ESTABLECIMIENTO: 700026<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERIO D,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED CENTRO,"700026.0",C.S. INTEGRAL,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,BARRIO VILLA FATIMA,AV.FATIMA,24 Hrs.,CONTINUO,"1.0","0.0","16.0","0.0","0.0","8.0","2.0","6.0","7.0","0.0","5.0","15.0","2.0","11.0","28.0","10.0","13.0","23.0",3-338393,WILLIAMS EDMUNDO TICONA TOCO,,"1903398.0","-17.814983","-63.19938",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-62.94369,-17.879131,SAN PANTALEON,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED ESTE                 <br>CODIGO_ESTABLECIMIENTO: 700027<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: G.A.M.,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED ESTE,"700027.0",C.S. INTEGRAL,Público,1er NIVEL,G.A.M.,R,BARRIO PAURITO,C/SAN PANTALEON /CALLE WARNES,24 Hrs.,CONTINUO,"2.0","2.0","4.0","0.0","0.0","2.0","0.0","7.0","11.0","1.0","4.0","13.0","1.0","11.0","25.0","3.0","7.0","10.0","3884241",GUALBERTO RIVERA ANTEZANA,,"1903398.0","-17.879131","-62.94369",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.14214,-17.815425,25 DE DICIEMBRE,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED ESTE                 <br>CODIGO_ESTABLECIMIENTO: 700028<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERIO D,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED ESTE,"700028.0",C.S. INTEGRAL,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,B/25 DE DICIEMBRE,AV.BELEN N° 69,24 Hrs.,CONTINUO,"1.0","2.0","10.0","0.0","0.0","11.0","2.0","5.0","11.0","2.0","8.0","22.0","4.0","13.0","39.0","4.0","16.0","20.0","33701500",RUBEN VACA VACA,,"1903398.0","-17.815425","-63.14214",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.15064,-17.76975,SANTA ISABEL,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700029<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERI,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700029.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,CONAVI,AYMERICH,12 Hrs.,CONTINUO,"1.0","3.0","0.0","0.0","0.0","9.0","1.0","4.0","2.0","0.0","5.0","11.0","1.0","9.0","21.0","6.0","6.0","12.0","3433175",ESTEFANY RITA BLANCO,,"1903398.0","-17.76975","-63.15064",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.16043,-17.758168,C.S. PROSALUD VILLA PILLIN,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700030<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700030.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,C/No.43 /3er. y 4to. ANILLO DE LA AV. ALEMANIA Y MUTUALISTA,AV. ALEMANIA Y MUTUALISTA,24 Hrs.,CONTINUO,"1.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","4.0","5.0","1.0","4.0","10.0","0.0","6.0","6.0",3474370-77090156,CARLOS SALAS,,"1903398.0","-17.758168","-63.16043",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.16635,-17.796752,C.S. PROSALUD DR. I. SUAREZ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED ESTE                 <br>CODIGO_ESTABLECIMIENTO: 700032<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED ESTE,"700032.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,B/ PETROLERO SUR,2do ANILLO ENTRADA PRINCIPAL / AV. SAN AURELIO Y AV. 3 PASOS AL FRENTE,24 Hrs.,CONTINUO,"0.0","2.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","1.0","3.0","7.0","1.0","3.0","11.0","0.0","6.0","6.0",3474370-77090156,WILSON RIBERA,,"1903398.0","-17.796752","-63.16635",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.15488,-17.7754809,C.S. PROSALUD DR. D. FOIANINI,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED ESTE                 <br>CODIGO_ESTABLECIMIENTO: 700033<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED ESTE,"700033.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,B/FOIANINI,AV.TRES PASOS AL FRENTE / 3er y 4to ANILLO,12 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","2.0","1.0","1.0","2.0","1.0","1.0","4.0","0.0","3.0","3.0",3474370-77090156,LIDER FERNANDEZ,,"1903398.0","-17.7754809","-63.15488",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.17987,-17.815819,C.S. PROSALUD LA MORITA,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO_ESTABLECIMIENTO: 700034<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED CENTRO,"700034.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,LA MORITA,AV.SANTOS DUMONT PASANDO 3er ANILLO,12 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","8.0","1.0","3.0","8.0","1.0","3.0","12.0","0.0","6.0","6.0",3474370-77090156,JAIME ACOSTA,,"1903398.0","-17.815819","-63.17987",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.18471,-17.827261,LOS OLIVOS,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED SUD                  <br>CODIGO_ESTABLECIMIENTO: 700035<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERIO D,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED SUD,"700035.0",C.S. INTEGRAL,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,SUR B/ LOS OLIVOS,AV. 14 DE SEPTIEMBRE ESQ.C/2,24 Hrs.,CONTINUO,"1.0","1.0","7.0","0.0","0.0","11.0","0.0","9.0","17.0","2.0","2.0","28.0","2.0","11.0","41.0","10.0","22.0","32.0","33563660",JORGE ROBERTO LANDIVAR,,"1903398.0","-17.827261","-63.18471",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.15959,-17.783678,LAZARETO,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700036<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERIO D,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700036.0",C.S. INTEGRAL,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,B/ LAZARETO,AV. BRASIL  Y VIRGEN DE COTOCA,24 Hrs.,CONTINUO,"1.0","0.0","9.0","0.0","0.0","18.0","0.0","15.0","9.0","2.0","5.0","27.0","2.0","20.0","49.0","10.0","41.0","51.0","3433175",ROXANA MORON CHAVEZ,,"1903398.0","-17.783678","-63.15959",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.17236,-17.861547,C.S. PROSALUD LOS LOTES,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED SUD                  <br>CODIGO_ESTABLECIMIENTO: 700037<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED SUD,"700037.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,B/FORTALEZA/ Z/ LOS LOSTES,CARRETERA AL PALMAR KM1 1/2 - LADO MODULO POLICIAL,12 Hrs.,CONTINUO,"0.0","4.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","3.0","5.0","1.0","3.0","9.0","0.0","3.0","3.0",3474370-77090156- 71375024,MARIELA FURTNER,,"1903398.0","-17.861547","-63.17236",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.22474,-17.831092,SAGRADA FAMILIA,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED SUD                  <br>CODIGO_ESTABLECIMIENTO: 700038<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERIO D,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED SUD,"700038.0",C.S. INTEGRAL,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,KM. 6 DOBLE VIA LA GUARDIA/ B/BAJIO SUR,C/ 24 DE JUNIO Y 10 DE AGOSTO,24 Hrs.,CONTINUO,"0.0","3.0","9.0","0.0","0.0","11.0","1.0","6.0","13.0","2.0","6.0","24.0","3.0","12.0","39.0","4.0","28.0","32.0","3547686",FRANZ FREDDY PEREIRA PEÑA,,"1903398.0","-17.831092","-63.22474",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.20208,-17.818293,C.S. PROSALUD LA CUCHILLA,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED SUD                  <br>CODIGO_ESTABLECIMIENTO: 700039<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED SUD,"700039.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,B/LA  COLINA,4to ANILLO  AV. VALLEGRANDE,24 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","9.0","0.0","5.0","9.0","0.0","5.0","14.0","0.0","4.0","4.0",3474370-77090156,SHIRLEY CUEVAS CALDERON,,"1903398.0","-17.818293","-63.20208",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.2111,-17.790696,C.S. PROSALUD LA MADRE,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO_ESTABLECIMIENTO: 700040<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED CENTRO,"700040.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,LOS MANGALES,RADIAL 19 FRENTE AL PARQUE LOS MANGALES CASI 4to. ANILLO,12 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","1.0","3.0","7.0","1.0","3.0","11.0","0.0","8.0","8.0",3474370-77090156,HERNANDO PALACIOS UGARTE,,"1903398.0","-17.790696","-63.21110",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.1905,-17.803533,C.S. PROSALUD EL CARMEN,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO_ESTABLECIMIENTO: 700041<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED CENTRO,"700041.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,PREFECTO RIVAS,AV.PREFECTO RIVAS ESQ. EMILIO FINOT.,24 Hrs.,CONTINUO,"4.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","20.0","1.0","8.0","20.0","1.0","8.0","29.0","0.0","11.0","11.0",3474370-77090156,JUAN FERNANDEZ FLORES,,"1903398.0","-17.803533","-63.19050",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.1436,-17.80169,C.S. PROSALUD HEROES DEL CHACO,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED ESTE                 <br>CODIGO_ESTABLECIMIENTO: 700042<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED ESTE,"700042.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,HEROES DEL CHACO,CALLE 7 DE AGOSTO - CALLE 7.,12 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","1.0","2.0","7.0","1.0","2.0","10.0","0.0","5.0","5.0",3474370-77090156,HUGO ALBERTO ESPINOZA,,"1903398.0","-17.80169","-63.14360",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.13878,-17.823457,C.S. BUEN SAMARITANO -STA.CRUZ,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED ESTE                 <br>CODIGO_ESTABLECIMIENTO: 700044<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: O,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED ESTE,"700044.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,ONG,U,Z/PLAN  3000 B/VILLA UNION,C/6,24 Hrs.,CONTINUO,"1.0","5.0","12.0","0.0","0.0","0.0","0.0","0.0","3.0","2.0","8.0","3.0","2.0","8.0","13.0","0.0","20.0","20.0","3620230",FREDDY GUZMAN JUSTINIANO,,"1903398.0","-17.823457","-63.13878",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.1435,-17.735928,C.S. KOLPING 15 DE DICIEMBRE,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700045<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Iglesia                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: I,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700045.0",CENTRO SALUD,Iglesia,1er NIVEL,Iglesia Católica,U,NOR ESTE/ 15 DE DICIEMBRE,2 DE AGOSTO 7MO ANILLO : C/ 15 DE DICIEMBRES/N,12 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","7.0","0.0","0.0","7.0","0.0","0.0","7.0","0.0","7.0","7.0",3-421430,CELIA FABIOLA …...MARIN ORTIZ,,"1903398.0","-17.735928","-63.14350",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.169,-17.756398,HAMACAS,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700047<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERI,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700047.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,BARRIO HAMACAS,C/RIO BLANCO Nª3105 /ESQUINA EXALTACION Y PORESAQUI,12 Hrs.,CONTINUO,"1.0","0.0","0.0","0.0","0.0","5.0","2.0","2.0","5.0","0.0","4.0","10.0","2.0","6.0","18.0","7.0","3.0","10.0","3433175",ALAN GARRIDO BARBERY,,"1903398.0","-17.756398","-63.16900",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.11927,-17.754536,C.S. KOLPING-LOS CHACOS,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700048<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Iglesia                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: I,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700048.0",CENTRO SALUD,Iglesia,1er NIVEL,Iglesia Católica,U,LOS CHACOS/ B. CHACOS,S/C,12 Hrs.,CONTINUO,"0.0","0.0","8.0","0.0","0.0","0.0","0.0","0.0","9.0","0.0","2.0","9.0","0.0","2.0","11.0","0.0","9.0","9.0","3466981",VANESSA ALPIRE MENDEZ,,"1903398.0","-17.754536","-63.11927",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.15325,-17.690967,C.S. SAN MARTIN-LAS PAMPITAS,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700049<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: O,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700049.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,ONG,U,Z/PAMPA DE LA ISLA,AV. SAN FELIPE  C/3 N °60,24 Hrs.,CONTINUO,"2.0","3.0","4.0","0.0","0.0","0.0","0.0","0.0","4.0","0.0","0.0","4.0","0.0","0.0","4.0","0.0","5.0","5.0","33464835",NILDA VALDEZ HURTADO,,"1903398.0","-17.690967","-63.15325",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.19063,-17.796932,C.S. MARIE STOPES BOLIVIA,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO_ESTABLECIMIENTO: 700050<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: O,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED CENTRO,"700050.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,ONG,U,S/D,S/D,S/D,S/D,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0",S/T,S/D,,"1903398.0","-17.796932","-63.19063",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.17829,-17.833973,SANTE SUD,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED SUD                  <br>CODIGO_ESTABLECIMIENTO: 700051<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERI,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED SUD,"700051.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,Z/SUR / BARRIO ALTO OLIVO,C/9,12 Hrs.,CONTINUO,"1.0","0.0","0.0","0.0","0.0","5.0","1.0","4.0","1.0","0.0","0.0","6.0","1.0","4.0","11.0","2.0","8.0","10.0","33560379",IGNACIO ANIBAL GONZALES,,"1903398.0","-17.833973","-63.17829",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.18009,-17.756409,SAN CARLOS,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED CENTRO               <br>CODIGO_ESTABLECIMIENTO: 700052<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERIO D,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED CENTRO,"700052.0",C.S. INTEGRAL,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,"BARRIO SAN CARLOS ,UV.62",C/SEBOI,24 Hrs.,CONTINUO,"0.0","0.0","7.0","0.0","0.0","6.0","1.0","6.0","8.0","1.0","2.0","14.0","2.0","8.0","24.0","8.0","17.0","25.0","3435058",SANDRA VANESSA SUAREZ SUAREZ,,"1903398.0","-17.756409","-63.18009",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.11928,-17.766843,C.S. PROSALUD LAS PAMPITAS,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700054<br>TIPO: CENTRO SALUD             <br>SUB_SEC: Organismos no Gubernamentales <br>NIVEL: 1er NIVEL <br>INSTITUCION: P,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700054.0",CENTRO SALUD,Organismos no Gubernamentales,1er NIVEL,PROSALUD,U,PAMPITAS,AV. VIRGEN DE COTOCA KM 6,12 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","5.0","1.0","1.0","5.0","1.0","1.0","7.0","0.0","3.0","3.0",3474370-77090156,GILBERT RODRIGO CUBA,,"1903398.0","-17.766843","-63.11928",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.17235,-17.823503,LA COLORADA,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED SUD                  <br>CODIGO_ESTABLECIMIENTO: 700057<br>TIPO: C.S. AMBULATORIO<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERI,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED SUD,"700057.0",C.S. AMBULATORIO,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,B/ LA COLORADA,C / PAN DE ARROZ,12 Hrs.,CONTINUO,"0.0","0.0","0.0","0.0","0.0","8.0","1.0","4.0","1.0","0.0","0.0","9.0","1.0","4.0","14.0","4.0","3.0","7.0",3-569872,LORGIO CARRASCO CORONADO,,"1903398.0","-17.823503","-63.17235",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
-63.11714,-17.781002,SAN ANTONIO,DEPARTAMENTO: SANTA CRUZ<br>MUNICIPIO: SANTA CRUZ DE LA SIERRA       <br>RED: RED NORTE                <br>CODIGO_ESTABLECIMIENTO: 700060<br>TIPO: C.S. INTEGRAL<br>SUB_SEC: Público                       <br>NIVEL: 1er NIVEL <br>INSTITUCION: MINISTERIO D,,,,,"-1","0","-1",,,SANTA CRUZ,SANTA CRUZ DE LA SIERRA,RED NORTE,"700060.0",C.S. INTEGRAL,Público,1er NIVEL,MINISTERIO DE SALUD Y DEPORTES,U,AV. JENECHERU B/ SAN ANTONIO,S/N,12 Hrs.,CONTINUO,"1.0","0.0","3.0","0.0","0.0","12.0","1.0","6.0","3.0","1.0","7.0","15.0","2.0","13.0","30.0","4.0","7.0","11.0","3433175",CLAUDIA ROMERO,,"1903398.0","-17.781002","-63.11714",migra2_1ernivel,D:\SIGDGGH\mapas\migra2_1ernivel.shp,./7.png
